CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18114.0,290,1,220.1,1,Regular
18116.0,68,8,1403.1100000000001,0,High Value
18117.0,26,1,315.65,0,High Value
18118.0,11,26,5625.08,3,At Risk
18119.0,368,1,180.7,1,Regular
18120.0,214,1,111.15,1,Regular
18121.0,149,2,653.3,1,Regular
18122.0,8,6,1793.06,0,High Value
18123.0,24,2,574.4399999999999,0,High Value
18125.0,30,4,1131.75,0,High Value
18126.0,61,1,200.92000000000002,0,High Value
18127.0,19,3,347.08,0,High Value
18129.0,243,1,112.55000000000001,1,Regular
18130.0,15,3,1059.39,0,High Value
18133.0,212,1,931.4999999999999,1,Regular
18135.0,29,5,681.9100000000001,0,High Value
18136.0,63,3,784.33,0,High Value
18138.0,295,1,152.65,1,Regular
18139.0,18,6,8438.34,0,High Value
18142.0,157,2,1019.52,1,Regular
18143.0,117,2,1000.16,0,High Value
18144.0,8,12,2888.75,0,High Value
18145.0,13,4,2861.55,0,High Value
18146.0,141,2,160.35000000000002,0,High Value
18147.0,46,2,179.33999999999997,0,High Value
18149.0,51,3,612.0799999999999,0,High Value
18150.0,32,3,566.58,0,High Value
18151.0,135,2,653.35,0,High Value
18154.0,3,2,399.19,0,High Value
18155.0,75,3,371.62,0,High Value
18156.0,13,2,675.64,0,High Value
18158.0,9,2,453.4,0,High Value
18159.0,301,1,530.15,1,Regular
18160.0,57,2,638.0600000000001,0,High Value
18161.0,15,5,1618.69,0,High Value
18164.0,37,1,399.65000000000003,0,High Value
18165.0,177,1,302.46000000000004,1,Regular
18167.0,23,3,1384.8600000000001,0,High Value
18168.0,176,6,1160.04,1,Regular
18169.0,61,1,202.65,0,High Value
18170.0,33,3,980.31,0,High Value
18171.0,59,5,1231.31,0,High Value
18172.0,15,20,7561.68,3,At Risk
18173.0,87,4,2106.84,0,High Value
18174.0,7,1,104.0,0,High Value
18176.0,358,1,476.35,1,Regular
18177.0,31,6,1340.8700000000001,0,High Value
18178.0,129,4,1590.81,0,High Value
18179.0,9,6,1793.17,0,High Value
18180.0,5,6,1843.75,0,High Value
18181.0,24,1,366.85,0,High Value
18183.0,227,2,632.07,1,Regular
18184.0,15,1,49.8,0,High Value
18185.0,249,1,304.25,1,Regular
18188.0,15,3,2001.04,0,High Value
18189.0,78,2,1090.24,0,High Value
18190.0,192,2,284.46000000000004,1,Regular
18191.0,262,1,207.79999999999998,1,Regular
18192.0,72,1,957.97,0,High Value
18193.0,165,1,243.76,1,Regular
18194.0,82,1,973.8399999999999,0,High Value
18196.0,95,2,686.63,0,High Value
18198.0,4,17,5425.56,3,At Risk
18200.0,106,1,150.35,0,High Value
18202.0,200,3,1396.99,1,Regular
18203.0,157,1,160.42000000000002,1,Regular
18204.0,71,3,1975.35,0,High Value
18205.0,36,2,517.36,0,High Value
18209.0,29,1,139.10000000000002,0,High Value
18210.0,2,6,2621.38,0,High Value
18211.0,26,5,600.07,0,High Value
18212.0,326,1,216.07,1,Regular
18213.0,237,1,232.48000000000002,1,Regular
18215.0,89,1,299.34000000000003,0,High Value
18216.0,31,1,481.75,0,High Value
18217.0,29,2,621.75,0,High Value
18218.0,211,2,641.92,1,Regular
18219.0,3,10,2069.77,0,High Value
18220.0,227,1,305.28000000000003,1,Regular
18221.0,22,5,1041.61,0,High Value
18222.0,93,1,443.0,0,High Value
18223.0,5,14,6484.54,3,At Risk
18224.0,264,1,158.95000000000002,1,Regular
18225.0,3,12,5504.96,0,High Value
18226.0,44,11,5228.05,0,High Value
18227.0,218,1,93.75,1,Regular
18228.0,57,2,779.9,0,High Value
18229.0,12,20,7276.900000000001,3,At Risk
18230.0,9,7,2810.2000000000003,0,High Value
18231.0,192,5,2071.77,1,Regular
18232.0,82,4,592.97,0,High Value
18233.0,326,1,440.0,1,Regular
18235.0,72,3,1796.48,0,High Value
18236.0,30,6,882.24,0,High Value
18237.0,3,5,987.1,0,High Value
18239.0,219,5,1561.6100000000001,1,Regular
18240.0,46,1,422.58,0,High Value
18241.0,10,17,2073.09,3,At Risk
18242.0,72,4,2232.4900000000002,0,High Value
18245.0,7,7,2567.06,0,High Value
18246.0,24,2,596.1,0,High Value
18248.0,123,2,804.02,0,High Value
18249.0,17,1,95.34,0,High Value
18250.0,310,1,349.27,1,Regular
18251.0,87,1,4314.72,0,High Value
18252.0,51,2,518.27,0,High Value
18255.0,89,1,103.3,0,High Value
18257.0,39,8,2337.63,0,High Value
18259.0,25,3,2338.6000000000004,0,High Value
18260.0,173,6,2628.35,1,Regular
18261.0,43,2,324.24,0,High Value
18262.0,140,1,149.48,0,High Value
18263.0,26,3,1213.1599999999999,0,High Value
18265.0,72,2,801.51,0,High Value
18268.0,134,1,25.5,0,High Value
18269.0,366,1,168.6,1,Regular
18270.0,38,2,283.15,0,High Value
18272.0,3,6,3078.58,0,High Value
18273.0,2,3,204.0,0,High Value
18274.0,30,1,175.92,0,High Value
18276.0,44,1,335.86,0,High Value
18277.0,58,1,110.38,0,High Value
18278.0,74,1,173.9,0,High Value
18280.0,278,1,180.60000000000002,1,Regular
18281.0,181,1,80.82,1,Regular
18282.0,8,2,178.05,0,High Value
18283.0,4,16,2045.53,3,At Risk
18287.0,43,3,1837.28,0,High Value
